# HULL SECTION 85
0.00000,-180.00000
0.88890,-178.69089
1.77780,-177.37212
2.66670,-176.04347
3.55559,-174.70472
4.44449,-173.35563
5.33339,-171.99596
6.22229,-170.62545
7.11119,-169.24384
8.00009,-167.85087
8.88899,-166.44623
9.77789,-165.02964
10.66678,-163.60079
11.55568,-162.15934
12.44458,-160.70497
13.33348,-159.23731
14.22238,-157.75600
15.11128,-156.26065
16.00018,-154.75085
16.88907,-153.22618
17.77797,-151.68617
18.66687,-150.13038
19.55577,-148.55829
20.44467,-146.96938
21.33357,-145.36311
22.22247,-143.73889
23.11137,-142.09611
24.00026,-140.43411
24.88916,-138.75220
25.77806,-137.04966
26.66696,-135.32569
27.55586,-133.57948
28.44476,-131.81014
29.33366,-130.01672
30.22255,-128.19822
31.11145,-126.35354
32.00035,-124.48153
32.88925,-122.58094
33.77815,-120.65041
34.66705,-118.68849
35.55595,-116.69358
36.44484,-114.66397
37.33374,-112.59778
38.22264,-110.49297
39.11154,-108.34727
40.00044,-106.15821
40.88934,-103.92305
41.77824,-101.63875
42.66714,-99.30191
43.55603,-96.90874
44.44493,-94.45496
45.33383,-91.93571
46.22273,-89.34545
47.11163,-86.67781
48.00053,-83.92543
48.88943,-81.07967
49.77832,-78.13033
50.66722,-75.06519
51.55612,-71.86945
52.44502,-68.52483
53.33392,-65.00836
54.22282,-61.29047
55.11172,-57.33199
56.00062,-53.07910
56.88951,-48.45437
57.77841,-43.33891
58.66731,-37.53259
59.55621,-30.64524
60.44511,-21.66945
61.33401,-0.00000
59.76134,11.44917
58.18867,15.68465
56.61601,18.61206
55.04334,20.82768
53.47067,22.57311
51.89801,23.97792
50.32534,25.12257
48.75267,26.06182
47.18001,26.83531
45.60734,27.47308
44.03467,27.99861
42.46200,28.43076
40.88934,28.78494
39.31667,29.07394
37.74400,29.30844
36.17134,29.49749
34.59867,29.64874
33.02600,29.76871
31.45334,29.86293
29.88067,29.93612
28.30800,29.99226
26.73534,30.03472
25.16267,30.06634
23.59000,30.08945
22.01734,30.10601
20.44467,30.11759
18.87200,30.12548
17.29934,30.13068
15.72667,30.13399
14.15400,30.13599
12.58133,30.13715
11.00867,30.13777
9.43600,30.13807
7.86333,30.13820
6.29067,30.13825
4.71800,30.13827
3.14533,30.13827
1.57267,30.13827
0.00000,30.13827
