# HULL SECTION 24
0.00000,-180.00000
1.25729,-178.69089
2.51458,-177.37212
3.77187,-176.04347
5.02916,-174.70472
6.28645,-173.35563
7.54374,-171.99596
8.80103,-170.62545
10.05832,-169.24384
11.31561,-167.85087
12.57290,-166.44623
13.83019,-165.02964
15.08748,-163.60079
16.34477,-162.15934
17.60206,-160.70497
18.85935,-159.23731
20.11664,-157.75600
21.37393,-156.26065
22.63122,-154.75085
23.88851,-153.22618
25.14580,-151.68617
26.40309,-150.13038
27.66038,-148.55829
28.91767,-146.96938
30.17496,-145.36311
31.43225,-143.73889
32.68954,-142.09611
33.94683,-140.43411
35.20412,-138.75220
36.46141,-137.04966
37.71870,-135.32569
38.97599,-133.57948
40.23328,-131.81014
41.49057,-130.01672
42.74786,-128.19822
44.00515,-126.35354
45.26244,-124.48153
46.51973,-122.58094
47.77702,-120.65041
49.03432,-118.68849
50.29161,-116.69358
51.54890,-114.66397
52.80619,-112.59778
54.06348,-110.49297
55.32077,-108.34727
56.57806,-106.15821
57.83535,-103.92305
59.09264,-101.63875
60.34993,-99.30191
61.60722,-96.90874
62.86451,-94.45496
64.12180,-91.93571
65.37909,-89.34545
66.63638,-86.67781
67.89367,-83.92543
69.15096,-81.07967
70.40825,-78.13033
71.66554,-75.06519
72.92283,-71.86945
74.18012,-68.52483
75.43741,-65.00836
76.69470,-61.29047
77.95199,-57.33199
79.20928,-53.07910
80.46657,-48.45437
81.72386,-43.33891
82.98115,-37.53259
84.23844,-30.64524
85.49573,-21.66945
86.75302,-0.00000
84.52858,17.47981
82.30415,23.94626
80.07971,28.41563
77.85527,31.79828
75.63084,34.46308
73.40640,36.60785
71.18196,38.35543
68.95753,39.78941
66.73309,40.97032
64.50866,41.94401
62.28422,42.74636
60.05978,43.40614
57.83535,43.94688
55.61091,44.38810
53.38647,44.74612
51.16204,45.03475
48.93760,45.26567
46.71316,45.44883
44.48873,45.59268
42.26429,45.70442
40.03985,45.79013
37.81542,45.85496
35.59098,45.90323
33.36655,45.93852
31.14211,45.96379
28.91767,45.98148
26.69324,45.99352
24.46880,46.00147
22.24436,46.00651
20.01993,46.00958
17.79549,46.01134
15.57105,46.01228
13.34662,46.01275
11.12218,46.01295
8.89775,46.01302
6.67331,46.01305
4.44887,46.01305
2.22444,46.01305
0.00000,46.01305
