# HULL SECTION 16
0.00000,-180.00000
0.73595,-178.69089
1.47190,-177.37212
2.20784,-176.04347
2.94379,-174.70472
3.67974,-173.35563
4.41569,-171.99596
5.15163,-170.62545
5.88758,-169.24384
6.62353,-167.85087
7.35948,-166.44623
8.09542,-165.02964
8.83137,-163.60079
9.56732,-162.15934
10.30327,-160.70497
11.03922,-159.23731
11.77516,-157.75600
12.51111,-156.26065
13.24706,-154.75085
13.98301,-153.22618
14.71895,-151.68617
15.45490,-150.13038
16.19085,-148.55829
16.92680,-146.96938
17.66274,-145.36311
18.39869,-143.73889
19.13464,-142.09611
19.87059,-140.43411
20.60654,-138.75220
21.34248,-137.04966
22.07843,-135.32569
22.81438,-133.57948
23.55033,-131.81014
24.28627,-130.01672
25.02222,-128.19822
25.75817,-126.35354
26.49412,-124.48153
27.23006,-122.58094
27.96601,-120.65041
28.70196,-118.68849
29.43791,-116.69358
30.17386,-114.66397
30.90980,-112.59778
31.64575,-110.49297
32.38170,-108.34727
33.11765,-106.15821
33.85359,-103.92305
34.58954,-101.63875
35.32549,-99.30191
36.06144,-96.90874
36.79738,-94.45496
37.53333,-91.93571
38.26928,-89.34545
39.00523,-86.67781
39.74118,-83.92543
40.47712,-81.07967
41.21307,-78.13033
41.94902,-75.06519
42.68497,-71.86945
43.42091,-68.52483
44.15686,-65.00836
44.89281,-61.29047
45.62876,-57.33199
46.36471,-53.07910
47.10065,-48.45437
47.83660,-43.33891
48.57255,-37.53259
49.30850,-30.64524
50.04444,-21.66945
50.78039,-0.00000
49.47833,12.38938
48.17627,16.97268
46.87421,20.14049
45.57215,22.53805
44.27008,24.42682
42.96802,25.94699
41.66596,27.18564
40.36390,28.20202
39.06184,29.03903
37.75978,29.72917
36.45772,30.29785
35.15566,30.76549
33.85359,31.14877
32.55153,31.46149
31.24947,31.71525
29.94741,31.91983
28.64535,32.08350
27.34329,32.21332
26.04123,32.31528
24.73916,32.39447
23.43710,32.45522
22.13504,32.50118
20.83298,32.53538
19.53092,32.56040
18.22886,32.57831
16.92680,32.59085
15.62474,32.59939
14.32267,32.60502
13.02061,32.60859
11.71855,32.61076
10.41649,32.61201
9.11443,32.61268
7.81237,32.61301
6.51031,32.61315
5.20825,32.61321
3.90618,32.61322
2.60412,32.61323
1.30206,32.61323
0.00000,32.61323
