# HULL SECTION 15
0.00000,-180.00000
0.66506,-178.69089
1.33012,-177.37212
1.99517,-176.04347
2.66023,-174.70472
3.32529,-173.35563
3.99035,-171.99596
4.65541,-170.62545
5.32046,-169.24384
5.98552,-167.85087
6.65058,-166.44623
7.31564,-165.02964
7.98070,-163.60079
8.64575,-162.15934
9.31081,-160.70497
9.97587,-159.23731
10.64093,-157.75600
11.30598,-156.26065
11.97104,-154.75085
12.63610,-153.22618
13.30116,-151.68617
13.96622,-150.13038
14.63127,-148.55829
15.29633,-146.96938
15.96139,-145.36311
16.62645,-143.73889
17.29151,-142.09611
17.95656,-140.43411
18.62162,-138.75220
19.28668,-137.04966
19.95174,-135.32569
20.61680,-133.57948
21.28185,-131.81014
21.94691,-130.01672
22.61197,-128.19822
23.27703,-126.35354
23.94209,-124.48153
24.60714,-122.58094
25.27220,-120.65041
25.93726,-118.68849
26.60232,-116.69358
27.26738,-114.66397
27.93243,-112.59778
28.59749,-110.49297
29.26255,-108.34727
29.92761,-106.15821
30.59266,-103.92305
31.25772,-101.63875
31.92278,-99.30191
32.58784,-96.90874
33.25290,-94.45496
33.91795,-91.93571
34.58301,-89.34545
35.24807,-86.67781
35.91313,-83.92543
36.57819,-81.07967
37.24324,-78.13033
37.90830,-75.06519
38.57336,-71.86945
39.23842,-68.52483
39.90348,-65.00836
40.56853,-61.29047
41.23359,-57.33199
41.89865,-53.07910
42.56371,-48.45437
43.22877,-43.33891
43.89382,-37.53259
44.55888,-30.64524
45.22394,-21.66945
45.88900,-0.00000
44.71236,11.44917
43.53572,15.68465
42.35907,18.61206
41.18243,20.82768
40.00579,22.57311
38.82915,23.97792
37.65251,25.12257
36.47587,26.06182
35.29923,26.83531
34.12259,27.47308
32.94595,27.99861
31.76931,28.43076
30.59266,28.78494
29.41602,29.07394
28.23938,29.30844
27.06274,29.49749
25.88610,29.64874
24.70946,29.76871
23.53282,29.86293
22.35618,29.93612
21.17954,29.99226
20.00290,30.03472
18.82626,30.06634
17.64961,30.08945
16.47297,30.10601
15.29633,30.11759
14.11969,30.12548
12.94305,30.13068
11.76641,30.13399
10.58977,30.13599
9.41313,30.13715
8.23649,30.13777
7.05985,30.13807
5.88320,30.13820
4.70656,30.13825
3.52992,30.13827
2.35328,30.13827
1.17664,30.13827
0.00000,30.13827
