# HULL SECTION 70
0.00000,-180.00000
2.17135,-178.69089
4.34270,-177.37212
6.51404,-176.04347
8.68539,-174.70472
10.85674,-173.35563
13.02809,-171.99596
15.19944,-170.62545
17.37079,-169.24384
19.54213,-167.85087
21.71348,-166.44623
23.88483,-165.02964
26.05618,-163.60079
28.22753,-162.15934
30.39888,-160.70497
32.57022,-159.23731
34.74157,-157.75600
36.91292,-156.26065
39.08427,-154.75085
41.25562,-153.22618
43.42697,-151.68617
45.59831,-150.13038
47.76966,-148.55829
49.94101,-146.96938
52.11236,-145.36311
54.28371,-143.73889
56.45506,-142.09611
58.62640,-140.43411
60.79775,-138.75220
62.96910,-137.04966
65.14045,-135.32569
67.31180,-133.57948
69.48315,-131.81014
71.65449,-130.01672
73.82584,-128.19822
75.99719,-126.35354
78.16854,-124.48153
80.33989,-122.58094
82.51123,-120.65041
84.68258,-118.68849
86.85393,-116.69358
89.02528,-114.66397
91.19663,-112.59778
93.36798,-110.49297
95.53932,-108.34727
97.71067,-106.15821
99.88202,-103.92305
102.05337,-101.63875
104.22472,-99.30191
106.39607,-96.90874
108.56741,-94.45496
110.73876,-91.93571
112.91011,-89.34545
115.08146,-86.67781
117.25281,-83.92543
119.42416,-81.07967
121.59550,-78.13033
123.76685,-75.06519
125.93820,-71.86945
128.10955,-68.52483
130.28090,-65.00836
132.45225,-61.29047
134.62359,-57.33199
136.79494,-53.07910
138.96629,-48.45437
141.13764,-43.33891
143.30899,-37.53259
145.48034,-30.64524
147.65168,-21.66945
149.82303,-0.00000
145.98142,18.72378
142.13980,25.65041
138.29818,30.43785
134.45657,34.06123
130.61495,36.91568
126.77333,39.21308
122.93172,41.08502
119.09010,42.62105
115.24849,43.88601
111.40687,44.92899
107.56525,45.78844
103.72364,46.49517
99.88202,47.07440
96.04041,47.54701
92.19879,47.93052
88.35717,48.23969
84.51556,48.48704
80.67394,48.68323
76.83232,48.83732
72.99071,48.95701
69.14909,49.04882
65.30748,49.11827
61.46586,49.16997
57.62424,49.20777
53.78263,49.23485
49.94101,49.25379
46.09939,49.26669
42.25778,49.27520
38.41616,49.28060
34.57455,49.28389
30.73293,49.28577
26.89131,49.28678
23.04970,49.28728
19.20808,49.28750
15.36646,49.28758
11.52485,49.28760
7.68323,49.28761
3.84162,49.28761
0.00000,49.28761
