# HULL SECTION 40
0.00000,-180.00000
1.80717,-178.69089
3.61435,-177.37212
5.42152,-176.04347
7.22869,-174.70472
9.03587,-173.35563
10.84304,-171.99596
12.65021,-170.62545
14.45739,-169.24384
16.26456,-167.85087
18.07173,-166.44623
19.87891,-165.02964
21.68608,-163.60079
23.49325,-162.15934
25.30043,-160.70497
27.10760,-159.23731
28.91477,-157.75600
30.72195,-156.26065
32.52912,-154.75085
34.33629,-153.22618
36.14347,-151.68617
37.95064,-150.13038
39.75781,-148.55829
41.56499,-146.96938
43.37216,-145.36311
45.17933,-143.73889
46.98651,-142.09611
48.79368,-140.43411
50.60085,-138.75220
52.40803,-137.04966
54.21520,-135.32569
56.02237,-133.57948
57.82955,-131.81014
59.63672,-130.01672
61.44389,-128.19822
63.25107,-126.35354
65.05824,-124.48153
66.86541,-122.58094
68.67259,-120.65041
70.47976,-118.68849
72.28693,-116.69358
74.09411,-114.66397
75.90128,-112.59778
77.70845,-110.49297
79.51563,-108.34727
81.32280,-106.15821
83.12997,-103.92305
84.93715,-101.63875
86.74432,-99.30191
88.55149,-96.90874
90.35867,-94.45496
92.16584,-91.93571
93.97301,-89.34545
95.78019,-86.67781
97.58736,-83.92543
99.39453,-81.07967
101.20171,-78.13033
103.00888,-75.06519
104.81605,-71.86945
106.62323,-68.52483
108.43040,-65.00836
110.23757,-61.29047
112.04475,-57.33199
113.85192,-53.07910
115.65909,-48.45437
117.46627,-43.33891
119.27344,-37.53259
121.08061,-30.64524
122.88779,-21.66945
124.69496,-0.00000
121.49765,18.99283
118.30035,26.01899
115.10304,30.87522
111.90573,34.55067
108.70843,37.44613
105.51112,39.77655
102.31381,41.67539
99.11651,43.23349
95.91920,44.51662
92.72189,45.57460
89.52459,46.44639
86.32728,47.16328
83.12997,47.75083
79.93267,48.23024
76.73536,48.61925
73.53805,48.93286
70.34075,49.18377
67.14344,49.38278
63.94613,49.53909
60.74883,49.66049
57.55152,49.75363
54.35421,49.82407
51.15691,49.87651
47.95960,49.91486
44.76229,49.94232
41.56499,49.96154
38.36768,49.97462
35.17037,49.98326
31.97307,49.98874
28.77576,49.99207
25.57845,49.99398
22.38115,49.99501
19.18384,49.99551
15.98653,49.99573
12.78923,49.99581
9.59192,49.99584
6.39461,49.99584
3.19731,49.99584
0.00000,49.99584
