# HULL SECTION 66
0.00000,-180.00000
2.32104,-178.69089
4.64208,-177.37212
6.96313,-176.04347
9.28417,-174.70472
11.60521,-173.35563
13.92625,-171.99596
16.24730,-170.62545
18.56834,-169.24384
20.88938,-167.85087
23.21042,-166.44623
25.53146,-165.02964
27.85251,-163.60079
30.17355,-162.15934
32.49459,-160.70497
34.81563,-159.23731
37.13668,-157.75600
39.45772,-156.26065
41.77876,-154.75085
44.09980,-153.22618
46.42084,-151.68617
48.74189,-150.13038
51.06293,-148.55829
53.38397,-146.96938
55.70501,-145.36311
58.02606,-143.73889
60.34710,-142.09611
62.66814,-140.43411
64.98918,-138.75220
67.31023,-137.04966
69.63127,-135.32569
71.95231,-133.57948
74.27335,-131.81014
76.59439,-130.01672
78.91544,-128.19822
81.23648,-126.35354
83.55752,-124.48153
85.87856,-122.58094
88.19961,-120.65041
90.52065,-118.68849
92.84169,-116.69358
95.16273,-114.66397
97.48377,-112.59778
99.80482,-110.49297
102.12586,-108.34727
104.44690,-106.15821
106.76794,-103.92305
109.08899,-101.63875
111.41003,-99.30191
113.73107,-96.90874
116.05211,-94.45496
118.37315,-91.93571
120.69420,-89.34545
123.01524,-86.67781
125.33628,-83.92543
127.65732,-81.07967
129.97837,-78.13033
132.29941,-75.06519
134.62045,-71.86945
136.94149,-68.52483
139.26253,-65.00836
141.58358,-61.29047
143.90462,-57.33199
146.22566,-53.07910
148.54670,-48.45437
150.86775,-43.33891
153.18879,-37.53259
155.50983,-30.64524
157.83087,-21.66945
160.15192,-0.00000
156.04546,18.93930
151.93900,25.94566
147.83254,30.78820
143.72608,34.45329
139.61962,37.34059
135.51316,39.66444
131.40670,41.55793
127.30024,43.11164
123.19378,44.39116
119.08732,45.44615
114.98086,46.31549
110.87440,47.03036
106.76794,47.61625
102.66148,48.09430
98.55502,48.48222
94.44857,48.79495
90.34211,49.04515
86.23565,49.24360
82.12919,49.39946
78.02273,49.52053
73.91627,49.61340
69.80981,49.68364
65.70335,49.73594
61.59689,49.77417
57.49043,49.80156
53.38397,49.82073
49.27751,49.83377
45.17105,49.84238
41.06459,49.84785
36.95813,49.85117
32.85167,49.85308
28.74522,49.85410
24.63876,49.85460
20.53230,49.85482
16.42584,49.85490
12.31938,49.85493
8.21292,49.85493
4.10646,49.85493
0.00000,49.85493
