# HULL SECTION 54
0.00000,-180.00000
2.22881,-178.69089
4.45763,-177.37212
6.68644,-176.04347
8.91526,-174.70472
11.14407,-173.35563
13.37289,-171.99596
15.60170,-170.62545
17.83051,-169.24384
20.05933,-167.85087
22.28814,-166.44623
24.51696,-165.02964
26.74577,-163.60079
28.97458,-162.15934
31.20340,-160.70497
33.43221,-159.23731
35.66103,-157.75600
37.88984,-156.26065
40.11866,-154.75085
42.34747,-153.22618
44.57628,-151.68617
46.80510,-150.13038
49.03391,-148.55829
51.26273,-146.96938
53.49154,-145.36311
55.72036,-143.73889
57.94917,-142.09611
60.17798,-140.43411
62.40680,-138.75220
64.63561,-137.04966
66.86443,-135.32569
69.09324,-133.57948
71.32205,-131.81014
73.55087,-130.01672
75.77968,-128.19822
78.00850,-126.35354
80.23731,-124.48153
82.46613,-122.58094
84.69494,-120.65041
86.92375,-118.68849
89.15257,-116.69358
91.38138,-114.66397
93.61020,-112.59778
95.83901,-110.49297
98.06783,-108.34727
100.29664,-106.15821
102.52545,-103.92305
104.75427,-101.63875
106.98308,-99.30191
109.21190,-96.90874
111.44071,-94.45496
113.66952,-91.93571
115.89834,-89.34545
118.12715,-86.67781
120.35597,-83.92543
122.58478,-81.07967
124.81360,-78.13033
127.04241,-75.06519
129.27122,-71.86945
131.50004,-68.52483
133.72885,-65.00836
135.95767,-61.29047
138.18648,-57.33199
140.41529,-53.07910
142.64411,-48.45437
144.87292,-43.33891
147.10174,-37.53259
149.33055,-30.64524
151.55937,-21.66945
153.78818,-0.00000
149.84489,18.99440
145.90161,26.02115
141.95832,30.87779
138.01503,34.55354
134.07175,37.44924
130.12846,39.77985
126.18517,41.67885
122.24189,43.23708
118.29860,44.52032
114.35531,45.57838
110.41203,46.45025
106.46874,47.16720
102.52545,47.75480
98.58217,48.23425
94.63888,48.62329
90.69559,48.93693
86.75231,49.18786
82.80902,49.38689
78.86573,49.54320
74.92245,49.66462
70.97916,49.75776
67.03587,49.82821
63.09259,49.88066
59.14930,49.91900
55.20601,49.94647
51.26273,49.96569
47.31944,49.97878
43.37615,49.98741
39.43287,49.99289
35.48958,49.99622
31.54629,49.99813
27.60301,49.99916
23.65972,49.99967
19.71643,49.99989
15.77315,49.99997
11.82986,49.99999
7.88657,50.00000
3.94329,50.00000
0.00000,50.00000
