# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,8.673639271168894771e-01,1.465131397556374178e-02,-8.556166800729181208e-06,3.748676888907510052e-01,1.554797953459918336e+00,3.768639271168893856e+00
2.599999999999999881e-02,3.525425902803138722e-01,1.372775855840498681e-02,4.338857535005050028e-04,9.904382094166690187e-02,1.485674512199741004e+00,-8.788792792024935352e-01
4.399999999999999745e-02,-1.987560958732797201e-01,3.769924847955381103e-02,-2.041848427634969289e-03,-3.466495095488671130e-02,1.406106834664697880e+00,-4.403987170786635374e+00
6.199999999999999956e-02,-4.819704903953404562e-01,1.081440998861184083e-01,-1.090529938945739019e-02,-9.601630955628046027e-02,1.325566707882754880e+00,-9.611377824732727504e+00
8.000000000000000167e-02,-6.274140296349730583e-01,1.255127732815709551e-01,-1.633386473556933116e-02,-9.964657240610214073e-02,1.255860720345235215e+00,-1.207851893204132665e+01
9.800000000000000377e-02,-7.412982451138019346e-01,1.391126743420789402e-01,-2.092593612834512881e-02,-9.254746574938103876e-02,1.191698998429093770e+00,-1.401032305995439486e+01
1.160000000000000059e-01,-8.092025830584452795e-01,1.512820015329511270e-01,-2.393250536348708740e-02,-7.902597180373392705e-02,1.133782024283204182e+00,-1.551592487922660979e+01
1.340000000000000080e-01,-7.847562346418629486e-01,1.675341924758090018e-01,-2.430203573044746948e-02,-5.938673796976715047e-02,1.083440177276029814e+00,-1.677154951282222584e+01
1.519999999999999962e-01,-7.691986404849284753e-01,1.778770455899567060e-01,-2.412801120098782143e-02,-4.559886137581230930e-02,1.035340235363929606e+00,-1.757062584643446712e+01
