# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,1.351265444603629184e+00,4.528270706366038789e-02,1.914096064790743630e-03,1.131769170894174059e-01,1.431177280221411552e+00,1.085158210830117298e+01
2.599999999999999881e-02,9.873017028392235828e-01,2.516670776750458138e-01,1.038078958739598046e-02,6.949329128194015048e-02,1.073173912729251889e+00,2.275566411707293213e+01
4.399999999999999745e-02,9.272083554514810588e-01,3.529761293934266519e-01,2.394570964759897003e-02,6.043425082361133377e-02,8.292068344089549292e-01,2.864994804496355130e+01
6.199999999999999956e-02,9.448012813528391396e-01,3.078644313712253777e-01,7.864357960165402339e-02,9.006185308411925050e-02,7.002427967820537003e-01,2.621704310995133369e+01
8.000000000000000167e-02,9.533469664225867612e-01,2.943880917277915676e-01,1.314736329183723296e-01,9.144462047474655186e-02,6.013631988493725045e-01,2.542142675144447139e+01
9.800000000000000377e-02,9.732953638858592438e-01,2.692895087819183741e-01,1.901035368958691463e-01,8.816670661848420576e-02,5.308193422861429145e-01,2.385529200309377629e+01
1.160000000000000059e-01,9.955314251099969258e-01,2.413126435700107264e-01,2.488261286109765269e-01,8.207151964242682951e-02,4.770935287241722111e-01,2.210955437110142086e+01
1.340000000000000080e-01,1.019740604249156135e+00,2.146943998262827447e-01,3.048621250219206158e-01,7.495822358767843807e-02,4.344108774808917994e-01,2.041509014577020409e+01
1.519999999999999962e-01,1.065661745190222165e+00,1.933241977527780375e-01,3.621030320204476349e-01,6.888746471539447525e-02,4.011804366512365938e-01,1.876405415666865650e+01
