# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,1.083068297573234862e+00,1.873702568139633262e-02,4.996463197701695108e-04,2.018419136530686386e-01,1.516905473096541890e+00,5.939718471272712463e+00
2.599999999999999881e-02,1.123051248603273988e+00,1.960444654604710443e-02,6.925432289245867304e-03,1.403893406642909569e-01,1.359486625905149904e+00,6.351154031154294444e+00
4.399999999999999745e-02,1.168315981800767567e+00,2.063018660330732251e-02,1.513434023861585064e-02,9.963154828917761274e-02,1.210088907056716456e+00,6.827012790051597335e+00
6.199999999999999956e-02,8.980654487622125037e-01,1.517368664479411614e-02,2.927837150641664221e-02,9.684265216768260520e-02,1.086677626314133338e+00,4.075958320905748167e+00
8.000000000000000167e-02,8.960124070710090427e-01,1.513740799643550211e-02,4.269794867866495008e-02,8.434800208471752991e-02,9.742716657643883948e-01,4.055345452520171534e+00
9.800000000000000377e-02,8.947083388499472711e-01,1.511436422064163856e-02,5.534762607512637433e-02,7.265608723957163451e-02,8.766221182214635199e-01,4.042252398091839893e+00
1.160000000000000059e-01,8.935853187344774406e-01,1.509451968848072624e-02,6.664224435995143303e-02,6.237252768187445673e-02,7.926242262556695284e-01,4.030977095727685366e+00
1.340000000000000080e-01,8.922470821400173557e-01,1.507087213420111108e-02,7.643900490538874104e-02,5.361414763063782757e-02,7.206020995880038083e-01,4.017540985341540249e+00
1.519999999999999962e-01,8.908297096809411064e-01,1.504582619516522425e-02,8.484074576869526929e-02,4.628512039142911733e-02,6.588040163275770134e-01,4.003310338162059168e+00
