# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,1.077186470172346366e+00,1.879609664248448053e-01,1.516911307562501636e-03,5.277279425202263674e-02,1.300310480948286607e+00,1.834969738503694714e+01
2.599999999999999881e-02,8.574745107965590085e-01,5.729977140574564753e-01,1.346533522306458779e-02,6.069921645660421999e-02,7.807534331037573327e-01,3.951012344280505317e+01
4.399999999999999745e-02,8.178489260624356438e-01,6.852473964103800164e-01,4.559440003840043582e-02,7.370596914454231874e-02,5.495513760611936416e-01,4.467302552608686028e+01
6.199999999999999956e-02,8.581827062954267005e-01,5.707087011204413640e-01,1.680911324593584999e-01,1.146824084422643913e-01,4.700892461990034410e-01,3.940387019831081972e+01
8.000000000000000167e-02,8.790717234223509591e-01,5.026716978233500832e-01,2.940763056880661419e-01,1.182253347398032756e-01,4.127967541877313185e-01,3.622548818834370365e+01
9.800000000000000377e-02,8.988460960320314719e-01,4.341839416313631461e-01,4.278030840374596466e-01,1.124744761755386430e-01,3.735033272712960373e-01,3.286883571326119124e+01
1.160000000000000059e-01,9.190542373204823035e-01,3.738848808328092410e-01,5.582261337806052603e-01,1.027366944727360204e-01,3.432613843600036407e-01,2.977757140635382527e+01
1.340000000000000080e-01,9.386276315034399742e-01,3.236948753384452648e-01,6.790614223378437231e-01,9.203000381229355098e-02,3.182470035690232457e-01,2.707078985281012251e+01
1.519999999999999962e-01,9.525497803193810897e-01,2.953910916715937196e-01,6.999999999999999556e-01,8.478846156568302372e-02,2.838950244287128943e-01,2.548401327547134443e+01
