APC 11x4.7 r/R=0.8
     0.961148    0.019804
     0.950910    0.022871
     0.940169    0.025643
     0.928872    0.028191
     0.917016    0.030598
     0.904828    0.032896
     0.892504    0.035076
     0.880086    0.037143
     0.867569    0.039114
     0.854968    0.041002
     0.842328    0.042810
     0.829659    0.044540
     0.816993    0.046188
     0.804323    0.047749
     0.791629    0.049229
     0.778924    0.050626
     0.766196    0.051942
     0.753435    0.053183
     0.740662    0.054351
     0.727867    0.055446
     0.715041    0.056474
     0.702205    0.057437
     0.689355    0.058335
     0.676477    0.059173
     0.663588    0.059955
     0.650695    0.060678
     0.637778    0.061347
     0.624846    0.061964
     0.611915    0.062531
     0.598971    0.063046
     0.586008    0.063515
     0.573045    0.063939
     0.560083    0.064316
     0.547104    0.064648
     0.534119    0.064938
     0.521145    0.065184
     0.508167    0.065384
     0.495177    0.065543
     0.482199    0.065659
     0.469230    0.065727
     0.456254    0.065751
     0.443279    0.065729
     0.430324    0.065660
     0.417373    0.065540
     0.404417    0.065371
     0.391479    0.065151
     0.378562    0.064877
     0.365642    0.064545
     0.352737    0.064157
     0.339865    0.063707
     0.327004    0.063191
     0.314147    0.062609
     0.301321    0.061958
     0.288508    0.061232
     0.275689    0.060432
     0.262896    0.059560
     0.250127    0.058610
     0.237363    0.057581
     0.224645    0.056473
     0.211981    0.055275
     0.199348    0.053982
     0.186788    0.052590
     0.174293    0.051084
     0.161835    0.049458
     0.149465    0.047709
     0.137149    0.045820
     0.124917    0.043794
     0.112811    0.041618
     0.100815    0.039279
     0.089005    0.036769
     0.077318    0.034057
     0.065878    0.031156
     0.054769    0.028052
     0.044094    0.024721
     0.033862    0.021140
     0.024479    0.017405
     0.016520    0.013732
     0.010660    0.010518
     0.006878    0.008035
     0.004501    0.006186
     0.002943    0.004771
     0.001871    0.003631
     0.001111    0.002671
     0.000572    0.001832
     0.000213    0.001073
     0.000029    0.000381
     0.000017   -0.000279
     0.000204   -0.000934
     0.000622   -0.001563
     0.001269   -0.002135
     0.002139   -0.002641
     0.003260   -0.003083
     0.004707   -0.003459
     0.006648   -0.003762
     0.009454   -0.003985
     0.013935   -0.004085
     0.021502   -0.003886
     0.032236   -0.003272
     0.044251   -0.002335
     0.056619   -0.001184
     0.069298    0.000112
     0.082129    0.001500
     0.095106    0.002938
     0.108116    0.004400
     0.121123    0.005859
     0.134122    0.007299
     0.147079    0.008712
     0.159994    0.010084
     0.172939    0.011422
     0.185869    0.012725
     0.198782    0.013985
     0.211730    0.015208
     0.224687    0.016398
     0.237628    0.017548
     0.250592    0.018662
     0.263580    0.019747
     0.276554    0.020798
     0.289519    0.021813
     0.302503    0.022793
     0.315489    0.023740
     0.328454    0.024650
     0.341415    0.025518
     0.354394    0.026348
     0.367373    0.027142
     0.380337    0.027894
     0.393302    0.028604
     0.406285    0.029273
     0.419273    0.029905
     0.432248    0.030496
     0.445224    0.031045
     0.458217    0.031553
     0.471215    0.032024
     0.484201    0.032455
     0.497181    0.032844
     0.510173    0.033190
     0.523171    0.033498
     0.536154    0.033764
     0.549126    0.033985
     0.562105    0.034162
     0.575089    0.034295
     0.588059    0.034383
     0.601015    0.034424
     0.613973    0.034415
     0.626936    0.034357
     0.639888    0.034251
     0.652823    0.034092
     0.665758    0.033880
     0.678699    0.033615
     0.691630    0.033297
     0.704546    0.032923
     0.717465    0.032494
     0.730388    0.032009
     0.743298    0.031470
     0.756191    0.030874
     0.769084    0.030218
     0.781968    0.029504
     0.794822    0.028729
     0.807651    0.027887
     0.820461    0.026977
     0.833228    0.025993
     0.845940    0.024929
     0.858608    0.023774
     0.871207    0.022524
     0.883707    0.021165
     0.896108    0.019682
     0.908375    0.018062
     0.920483    0.016284
     0.932431    0.014325
     0.944168    0.012172
     0.955648    0.009800
     0.966799    0.007192
