# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,4.950557639285100286e-01,1.132056465852066429e+00,-2.619778312860193605e-03,4.055555507391615105e-02,4.416169316721152427e-01,6.754921365367054875e+01
2.599999999999999881e-02,3.590417370423983345e-01,1.219395011359151404e+00,1.731174505539822273e-01,1.906625326641128437e-01,1.756373049862769986e-01,7.418072369923427800e+01
4.399999999999999745e-02,5.005984159804167666e-01,1.127377385053908609e+00,6.999999999999999556e-01,2.150111154704583416e-01,1.554244125567949275e-01,6.725483712719552898e+01
6.199999999999999956e-02,5.178097273119345312e-01,1.112847676963227839e+00,-1.000000074655235771e+00,6.999999999999999556e-01,-4.755836936593664136e-05,6.634072489384519145e+01
8.000000000000000167e-02,6.313450206200857950e-01,1.001304737371847775e+00,-1.000000031568388792e+00,6.999999999999999556e-01,3.481903081522699756e-05,5.987500501648755602e+01
9.800000000000000377e-02,7.137012009289961378e-01,8.908073110024401497e-01,-1.000000035479006399e+00,6.999999999999999556e-01,3.866360471267815788e-05,5.426678473862919816e+01
1.160000000000000059e-01,7.715610029795502145e-01,7.889204425186958636e-01,-1.000000047694681982e+00,6.999999999999999556e-01,4.502891320774475147e-05,4.944242003331713420e+01
1.340000000000000080e-01,8.124512652584805483e-01,6.990407423733300263e-01,-1.000000053837788894e+00,6.999999999999999556e-01,4.692003209134168733e-05,4.530231168018654841e+01
1.519999999999999962e-01,8.425634424136810852e-01,6.211929207308890533e-01,-1.000000058509847634e+00,6.999999999999999556e-01,4.734503742928178923e-05,4.174728732917441221e+01
