# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,8.524516313582594096e-01,1.441122610173214968e-02,-3.247360556059514323e-05,4.086193961884446724e-01,1.557400640060111030e+00,3.619516313582593625e+00
2.599999999999999881e-02,2.825231923026827463e-01,1.497034233948358641e-02,1.720061521873409284e-04,8.783123567712891600e-02,1.494498492288960367e+00,-1.384456096822233917e+00
4.399999999999999745e-02,-2.967833447136157266e-01,5.743214953331327033e-02,-2.867444431778402338e-03,-5.710224140697402195e-02,1.421589304537982823e+00,-5.291067350964311800e+00
6.199999999999999956e-02,-5.568852603755355402e-01,1.170903217608326441e-01,-1.123600472285678394e-02,-1.225290721033187868e-01,1.347745831082712620e+00,-1.088214797739099993e+01
8.000000000000000167e-02,-7.216985941113220893e-01,1.367721101705343389e-01,-1.666364665670399745e-02,-1.259017343492678798e-01,1.283774427774733162e+00,-1.367785655831453795e+01
9.800000000000000377e-02,-7.983732570398207606e-01,1.584814519882085659e-01,-2.041665774873363537e-02,-1.080758730431795461e-01,1.227684592470611014e+00,-1.607214572180445344e+01
1.160000000000000059e-01,-7.574448340813421110e-01,1.856911003813420391e-01,-2.132401402951281458e-02,-7.806949634912227487e-02,1.180179951333291566e+00,-1.817433027735250306e+01
1.340000000000000080e-01,-7.280312065319497483e-01,2.052455910197299449e-01,-2.134170134401047053e-02,-5.735266207988540255e-02,1.134290992239451734e+00,-1.968508659502699487e+01
1.519999999999999962e-01,-7.095025025179910738e-01,2.186106570002386840e-01,-2.089657921883149652e-02,-4.313976305480669848e-02,1.089835344949826590e+00,-2.069296562980927945e+01
