# r,cl,cd,a,al,phi,alpha
7.000000000000000146e-03,9.310475049251115687e-01,3.431318003325543597e-01,1.408903157063172125e-03,3.271926147700816162e-02,1.129803345892287147e+00,2.811903660061283006e+01
2.599999999999999881e-02,7.320316201682148805e-01,8.637397734011772465e-01,2.140800561609682018e-02,7.468793665484055322e-02,5.464174136075655719e-01,5.293658834783221323e+01
4.399999999999999745e-02,7.096849432104739286e-01,8.967379013175744706e-01,9.340908297448462239e-02,1.010004200386471068e-01,3.770219177378719699e-01,5.455823532969142775e+01
6.199999999999999956e-02,8.033974315784968567e-01,7.221771832826061610e-01,3.411122778338757100e-01,1.477976159101951070e-01,3.487193561080900173e-01,4.635785266048682729e+01
8.000000000000000167e-02,8.444584941907727904e-01,6.150677786747595910e-01,5.860804598779667529e-01,1.470167172239546793e-01,3.213855296187201893e-01,4.146296555627061764e+01
9.800000000000000377e-02,8.669728950374694376e-01,5.422972585434833181e-01,6.999999999999999556e-01,1.437803283138432975e-01,2.824633008511059362e-01,3.808504499389759701e+01
1.160000000000000059e-01,8.820941402016001520e-01,4.922036770383845239e-01,6.999999999999999556e-01,1.409198111299410638e-01,2.396783838324680616e-01,3.571244016588299530e+01
1.340000000000000080e-01,8.954279763487741350e-01,4.460224637489931254e-01,6.999999999999999556e-01,1.342578310059471813e-01,2.069253048497047276e-01,3.344905335765397325e+01
1.519999999999999962e-01,8.425346598439237278e-01,6.212859510800519125e-01,-1.000000020532942013e+00,6.999999999999999556e-01,-2.802452113642932665e-05,4.175160568678398931e+01
